title,metacritic_score,user_score
Dazed and Confused,78,8.2
Afghan Star,78,8.0
Tropical Malady,78,7.7
Logan Lucky,78,6.8
Paradise: Hope,78,6.3
The Aura,78,8.0
Alice Doesn't Live Here Anymore,78,8.3
Missing,78,8.3
The Betrayal - Nerakhoon,78,8.3
2046,78,7.4
Tickling Giants,78,7.6
Abortion: Stories Women Tell,78,7.6
Pusher II: With Blood On My Hands,78,7.6
Kung Fu Hustle,78,8.7
Meru,77,8.3
A Quiet Passion,77,6.3
Command and Control,77,8.7
The Aviator,77,8.7
Panic,77,7.2
My Own Private Idaho,77,7.7
The Princess Bride,77,8.5
Hukkle,77,7.7
Voyage of Time: The IMAX Experience,77,9.2
Abuse of Weakness,77,6.6
Trapped,77,6.6
Courage Under Fire,77,6.6
Have a Nice Day,77,5.8
Zero Days,77,7.4
Kramer vs. Kramer,77,8.6
Finding Dory,77,7.4
Rescue Dawn,77,7.4
Blue Ruin,77,7.5
No Way Out,77,9.3
Human Flow,77,8.8
Happy Feet,77,6.2
The Weather Underground,77,7.3
Facing the Music,77,8.9
Run Lola Run,77,8.9
Apollo 13,77,8.0
Before Sunrise,77,8.9
China Heavyweight,77,7.9
Sleeper,77,7.9
Jiro Dreams of Sushi,77,7.9
The Dark Horse,77,6.8
Seduced and Abandoned,77,7.8
The Gift,77,8.5
Victoria,77,7.6
I Killed My Mother,77,7.7
Mugabe and the White African,77,8.4
Queen of Earth,77,6.7
Paddington,77,7.9
Mississippi Grind,77,7.2
Chungking Express,77,8.7
Mother of George,77,6.7
Wetlands,77,6.7
Icaros: A Vision,77,7.7
Expedition to the End of the World,77,7.7
A River Changes Course,77,7.7
Sholem Aleichem: Laughing in the Darkness,77,7.7
Alamar (To the Sea),77,7.7
51 Birch Street,77,7.7
Our Song,77,7.6
Pollock,77,8.8
Ulee's Gold,77,7.2
Crimes and Misdemeanors,77,8.5
Wild Tales,77,8.5
Best of Enemies,77,8.3
On Body and Soul,77,7.3
Buzzard,77,5.9
WarGames,77,6.4
Hairspray,77,6.4
Red Riding Trilogy,77,7.1
Chi-Raq,77,5.4
Personal Shopper,77,6.5
Open Hearts,77,7.9
8 Mile,77,8.7
Jerry Maguire,77,8.6
Neighboring Sounds,77,7.6
The Ghost Writer,77,7.4
The Teacher,77,6.9
The Jungle Book,77,7.5
The Hunting Ground,77,7.3
While We're Young,77,6.5
12:08 East of Bucharest,77,8.0
Mediterranea,77,8.2
Shut Up & Sing,77,7.8
Miss Sharon Jones!,77,8.3
Prophet's Prey,77,8.3
Notre musique,77,7.9
The B-Side: Elsa Dorfman's Portrait Photography,77,7.7
The Imposter,77,7.7
The Big Red One (re-release),77,7.6
The Cockettes,77,8.0
A Bug's Life,77,7.8
The Usual Suspects,77,8.9
Güeros,77,7.5
Win It All,77,7.0
A Single Man,77,8.2
The Messenger,77,7.7
Under the Sea 3D,77,6.2
Private Fears in Public Places,77,6.5
The Devil and Daniel Johnston,77,7.8
Sin Nombre,77,8.0
Revenge of the Mekons,77,7.4
Mountain Patrol,77,7.4
Child's Pose,77,6.5
Grandma,77,6.9
"I, Tonya",77,7.8
God Loves Uganda,77,7.7
Evolution,77,6.5
Tramps,77,6.4
"Sobibór, 14 octobre 1943, 16 heures",77,6.9
Fat Girl,77,6.9
Humanité,77,6.8
How to Change the World,77,8.0
Grindhouse,77,8.0
Outside In,77,7.5
Caesar Must Die,77,7.5
Body Heat,77,8.8
The Pool,77,5.3
Gerhard Richter - Painting,77,5.3
Benda Bilili!,77,7.2
The Graduate,77,7.2
The War Tapes,77,7.7
Baden Baden,77,8.6
"Jim & Andy: The Great Beyond — Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",77,8.6
A Band Called Death,77,6.6
The Decline of Western Civilization Part III,77,4.6
Magnolia,77,4.6
Saturday Night Fever,77,8.6
Starving the Beast,77,8.8
Pump Up the Volume,77,8.8
Calvary,77,7.5
The Escape,77,8.1
The House I Live In,77,8.1
Blissfully Yours,77,7.4
Bodied,77,7.2
Apprentice,77,7.2
Little Fish,77,7.2
Keep On Keepin' On,77,2.4
The Hunt,77,8.5
The Beguiled,77,6.2
Presenting Princess Shaw,77,6.6
Somers Town,77,6.6
Under the City's Skin,77,7.5
Daughter from Danang,77,6.4
Scratch,77,4.5
Shanghai Noon,77,8.9
Philomena,77,7.9
Jauja,77,5.7
Get Low,77,6.8
The Color of Money,77,8.0
The Immigrant,77,7.4
Don't Call Me Son,77,9.6
The Three Burials of Melquiades Estrada,77,7.7
Detroit,77,6.5
The Edge of Seventeen,77,7.7
Brooklyn Castle,77,8.0
Logan,77,8.4
Circo,77,6.9
The Elephant Man,77,6.9
Stephanie Daley,77,6.9
Water,77,7.0
The Rape of Europa,77,7.6
Gerald's Game,77,7.0
Home of the Brave,77,7.9
Bukowski: Born into This,77,7.9
Monsoon Wedding,77,7.6
Italian for Beginners,77,8.3
Louder Than a Bomb,77,8.7
A Christmas Story,77,8.7
The Big Easy,77,6.3
Code Black,77,6.3
Dheepan,76,6.8
Career Girls,76,8.1
Breaking the Waves,76,8.1
The Disaster Artist,76,7.6
A Touch of Sin,76,7.9
Bill Cunningham New York,76,7.8
Lo and Behold: Reveries of the Connected World,76,7.4
Service (Serbis),76,7.2
Keep Quiet,76,7.5
Dig!,76,7.5
A Poem Is a Naked Person,76,7.5
Broken Embraces,76,7.5
Kandahar,76,7.1
Rosetta,76,8.2
Smoke Signals,76,6.6
Grosse Pointe Blank,76,8.8
Blue Caprice,76,7.2
"3 1/2 Minutes, 10 Bullets",76,6.1
Spettacolo,76,6.1
Maggie's Plan,76,6.1
The Sure Thing,76,7.4
Adventureland,76,7.4
Every Little Step,76,7.6
Testament of Youth,76,7.7
Like Someone in Love,76,7.1
Beats Rhymes & Life: The Travels of a Tribe Called Quest,76,8.6
Sid and Nancy,76,7.1
Lady Macbeth,76,7.1
Inside Man,76,7.4
Fifi Howls from Happiness,76,7.0
The Miseducation of Cameron Post,76,7.1
Chico & Rita,76,7.1
Something in the Air,76,5.9
Rebirth,76,7.1
Ain't in It for My Health: A Film About Levon Helm,76,7.1
Lost in America,76,7.1
The Hunter,76,7.1
Lore,76,7.6
In America,76,8.4
Morning Sun,76,7.4
Jesus' Son,76,6.8
Princess Mononoke,76,8.9
Donnie Brasco,76,3.3
When Harry Met Sally...,76,8.9
Hoosiers,76,8.4
Hara-Kiri: Death of a Samurai,76,7.4
The Army of Crime,76,6.8
Escape from Alcatraz,76,8.1
24 Frames,76,8.1
Dirty Wars,76,8.1
Machuca,76,7.6
Boyz n the Hood,76,8.8
Night School,76,7.3
3:10 to Yuma,76,7.3
Jane Eyre,76,7.4
Actress,76,7.9
A Monster Calls,76,7.9
Machines,76,7.0
Buck,76,7.0
And Everything Is Going Fine,76,8.0
Their Finest,76,6.5
Creepy,76,6.3
Syriana,76,7.7
Silent Souls,76,8.8
The Workshop,76,8.8
Djomeh,76,8.8
Heat,76,8.8
Guardians of the Galaxy,76,8.5
The Baader Meinhof Complex,76,7.9
Roman Holiday,76,8.6
Leaning Into the Wind,76,6.4
It Felt Like Love,76,6.4
Blue Velvet,76,7.9
Intimate Stories,76,7.6
Dreamgirls,76,7.3
The Road Warrior,76,8.7
Dogtown and Z-Boys,76,8.0
Escape from New York,76,7.4
The Death and Life of Marsha P. Johnson,76,7.3
Flight,76,7.3
99 Homes,76,7.8
Father of My Children,76,7.0
The Lunchbox,76,7.9
The Light of the Moon,76,6.9
The Death of Louis XIV,76,6.9
Tokyo Waka: A City Poem,76,6.9
This Ain't California,76,6.9
Living in Emergency: Stories of Doctors Without Borders,76,6.9
Shine a Light,76,6.9
A Very Long Engagement,76,7.8
This So-Called Disaster: Sam Shepard Directs the Late Henry Moss,76,7.6
Blue Car,76,7.6
The Sleepy Time Gal,76,5.8
Ratcatcher,76,7.3
Chuck & Buck,76,7.6
La Ciudad (The City),76,6.9
Menace II Society,76,8.7
Cartel Land,76,7.8
Soul Power,76,8.0
An Honest Liar,76,8.0
Songs from the Second Floor,76,7.6
Shotgun Stories,76,7.5
Anita O'Day: The Life of a Jazz Singer,76,7.7
Soul Kitchen,76,7.7
Housebound,76,7.8
Children of the Revolution,76,7.5
The Student,76,7.5
The 12th Man,76,6.5
Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,76,6.5
The Dog,76,6.5
We Steal Secrets: The Story of WikiLeaks,76,6.5
Cinévardaphoto,76,6.8
Midnight Special,76,6.8
Spa Night,76,7.2
The Unforeseen,76,8.0
Undertow,76,8.1
Tickled,76,7.3
Japan,76,4.8
Zhantai,76,6.8
Brothers,76,8.4
The Last Station,76,7.7
The Guest,76,8.7
Margin Call,76,7.2
Listen Up Philip,76,7.0
Regular Lovers,76,7.2
The Ritchie Boys,76,8.6
The Wonders,76,8.0
World on a Wire (1973),76,7.7
Wonder Woman,76,7.7
The Breadwinner,76,8.2
The Hidden Blade,76,7.1
The Iron Ministry,76,8.1
(500) Days of Summer,76,8.1
Me and You and Everyone We Know,76,7.0
The Secret Lives of Dentists,76,7.1
The Revenant,76,8.0
Shaun of the Dead,76,8.8
La grande strada azzurra,76,2.3
Madadayo,76,7.3
The Virgin Suicides,76,7.4
Night Across the Street,76,8.7
House Party,76,8.7
Safe,76,8.7
Stronger,76,7.5
Horses of God,76,7.2
Afternoon of a Faun: Tanaquil Le Clercq,76,7.2
Wild,76,7.2
The Dance of Reality,76,6.3
Reds,76,8.2
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",76,8.2
Obvious Child,76,6.5
Tim's Vermeer,76,8.5
Standing in the Shadows of Motown,76,8.0
Iris,76,7.4
The Original Kings of Comedy,76,7.0
The Last Days of Disco,76,8.7
Chevalier,76,7.2
Reality,76,7.2
Witness,76,8.6
How to Train Your Dragon 2,76,8.4
The Animation Show 2005,76,7.5
The Loneliest Planet,76,5.6
The Secret of NIMH,76,7.0
Nanking,76,7.0
Full Metal Jacket,76,7.1
Black Souls,76,7.5
What We Do in the Shadows,76,7.9
10 Cloverfield Lane,76,7.7
Bobby Fischer Against the World,76,8.1
A Dangerous Method,76,6.4
Ghost in the Shell,76,8.7
Rabbit Hole,76,7.6
The Last of the Mohicans,76,8.3
American Gangster,76,7.5
The Royal Tenenbaums,76,7.8
Mud,76,8.1
Nightcrawler,76,8.6
The Far Side of the Moon,76,7.9
The Last Emperor,76,8.3
The Hunger Games: Catching Fire,76,7.9
Submarine,76,7.9
Marguerite,76,6.6
Superbad,76,8.0
Into the Inferno,76,7.5
Sophie Scholl: The Final Days,76,8.4
The Lovers,76,6.3
A Hard Day,76,7.5
Happy Valley,76,7.5
Is the Man Who Is Tall Happy?,76,7.0
Dead Man's Burden,76,5.6
Down to the Bone,76,6.9
The Manchurian Candidate,76,7.9
Suzhou River,76,7.0
The Talented Mr. Ripley,76,8.8
The Naked Gun: From the Files of Police Squad!,76,8.7
Sound City,76,8.1
Greenberg,76,5.4
The Mend,76,7.6
The Girl with the Dragon Tattoo,76,7.6
Five Star,76,5.8
For Ahkeem,75,5.8
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",75,5.8
Kids for Cash,75,6.3
Loveless,75,6.3
Don't Blink - Robert Frank,75,6.3
Birdboy: The Forgotten Children,75,6.3
The Bad Kids,75,6.3
The Hit,75,6.3
Beetle Queen Conquers Tokyo,75,6.3
Norman: The Moderate Rise and Tragic Fall of a New York Fixer,75,6.5
A Family Affair,75,8.0
Lucas,75,8.0
OT: Our Town,75,8.0
Pistol Opera,75,7.8
La Cienaga,75,7.8
State and Main,75,6.2
Taboo,75,6.9
The Life and Times of Hank Greenberg,75,6.7
The Holy Girl,75,6.7
Young@Heart,75,7.8
Rango,75,7.6
Repo Man,75,8.5
Patience (After Sebald),75,7.1
From Nowhere,75,7.1
Frank,75,7.1
Easy Money,75,6.4
Invasion of the Body Snatchers,75,7.8
The Art of the Steal,75,7.8
Tin Men,75,8.2
"What Happened, Miss Simone?",75,8.2
Sleepless Night,75,6.5
Fear and Trembling,75,7.5
Power Trip,75,7.2
Man on the Train,75,7.2
Bulworth,75,9.0
Rush,75,8.6
Down by Law,75,7.6
Matt Shepard Is a Friend of Mine,75,7.6
Anton Chekhov's The Duel,75,6.8
Boy A,75,8.2
The Punk Singer,75,8.3
It's Not Yet Dark,75,3.4
Risky Business,75,3.4
An Officer and a Gentleman,75,7.9
The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,75,7.6
Heavy,75,7.7
The Settlers,75,7.7
House of Pleasures,75,7.7
In the Heat of the Night,75,8.2
Dina,75,8.2
The Retrieval,75,8.2
The Trip to Italy,75,5.8
The Flower of My Secret,75,7.8
MC5*: A True Testimonial,75,8.3
Knafayim Shvurot,75,8.6
Lovely & Amazing,75,8.3
Joy Ride,75,8.7
The Boxer,75,7.4
THX 1138,75,6.6
Lambert & Stamp,75,4.5
Thoroughbreds,75,6.9
Charlie's Country,75,7.2
Attack the Block,75,7.2
Notes on Blindness,75,5.3
Ballplayer: Pelotero,75,5.3
Diamond Tongues,75,5.3
Terror's Advocate,75,5.3
I don't feel at home in this world anymore.,75,7.6
Dark Horse,75,6.7
Sweet Land,75,8.0
Muscle Shoals,75,8.4
Mala Mala,75,8.7
Honey,75,8.7
Misery,75,8.7
Harry Dean Stanton: Partly Fiction,75,5.4
In Between Days,75,7.7
Win Win,75,7.7
A Talking Picture,75,5.7
Clean,75,7.1
David Lynch: The Art Life,75,8.6
Heaven Knows What,75,6.4
The Son of Joseph,75,6.9
My Beautiful Laundrette,75,6.9
Touch the Sound: A Sound Journey with Evelyn Glennie,75,6.9
Girl on the Bridge,75,7.3
Croupier,75,6.8
Jing Ke ci Qin Wang,75,5.9
The Cider House Rules,75,8.8
Tumbleweeds,75,7.3
Félicité,75,5.8
Goodbye to Language 3D,75,5.8
Time to Choose,75,6.5
Infernal Affairs,75,6.5
Bernie,75,7.3
Chasing Ice,75,8.4
Bridesmaids,75,7.1
Tibet: Cry of the Snow Lion,75,7.9
The Invisible Woman,75,7.1
Tully,75,7.5
The Muppets,75,7.8
Time Out of Mind,75,6.9
Darkest Hour,75,7.3
An Inconvenient Truth,75,8.1
The Beat That My Heart Skipped,75,8.1
I Shot Andy Warhol,75,7.3
1945,75,6.8
Stefan Zweig: Farewell to Europe,75,7.7
Our Little Sister,75,7.7
Mapplethorpe: Look at the Pictures,75,7.0
I'll See You in My Dreams,75,7.0
Detective Dee and the Mystery of the Phantom Flame,75,6.6
The Strange Case of Angelica,75,7.6
Samson and Delilah,75,7.6
Enchanted,75,8.2
Lady Vengeance,75,8.0
Make It Funky!,75,4.7
The Blind Swordsman: Zatoichi,75,7.6
Shrek 2,75,8.8
The Clay Bird,75,7.8
Life of Brian (re-release),75,7.9
Lawless Heart,75,9.0
Kippur,75,6.2
Elizabeth,75,7.4
Mistress America,75,6.6
Spy,75,5.0
After Tiller,75,6.2
An Unreasonable Man,75,8.1
24 City,75,7.2
Night Moves,75,7.2
The Kingdom of Dreams and Madness,75,8.0
Crude,75,7.0
Tanna,75,7.0
John Wick: Chapter 2,75,8.1
The Witnesses,75,6.5
Destination Unknown,75,7.1
The Battered Bastards of Baseball,75,7.1
Side Effects,75,8.0
Mary and The Witch's Flower,75,7.5
Oceans,75,7.6
Titanic,75,8.5
That Evening Sun,75,6.6
The Invisible War,75,8.1
The Motorcycle Diaries,75,8.0
Metropolis,75,7.3
Down from the Mountain,75,6.8
The Wolfpack,75,6.8
Little Children,75,7.3
Terminator 2: Judgment Day,75,9.0
Morris from America,75,6.8
Another Road Home,75,6.8
The Wolf of Wall Street,75,6.8
Rich Hill,75,7.9
Dark Days,75,7.3
Captain America: Civil War,75,8.2
Nina Forever,75,7.6
The Desert of Forbidden Art,75,8.9
Stand by Me,75,8.9
Super Dark Times,75,7.2
Finding Vivian Maier,75,8.1
Middle of Nowhere,75,8.1
The Square,75,7.1
Beauty in Trouble,75,6.4
The Deserted Station,75,7.8
Kitchen Stories,75,7.1
Roger Dodger,75,8.2
The Kid Stays in the Picture,75,8.3
Startup.com,75,7.0
Harry Is Here to Help,75,6.6
Liberty Heights,75,8.8
The Full Monty,75,7.7
Les amitiés maléfiques,75,7.5
Born on the Fourth of July,75,7.5
"2 Autumns, 3 Winters",75,5.8
Graceland,75,5.8
X-Men: Days of Future Past,75,8.4
Catch Me If You Can,75,8.7
Land of Mine,75,7.7
Afterimage,75,4.8
Treeless Mountain,75,7.6
The LEGO Batman Movie,75,7.6
Kate Plays Christine,75,6.4
A Prairie Home Companion,75,6.4
Mid-August Lunch,75,8.3
Martha Marcy May Marlene,75,7.1
Caterpillar,75,8.2
Microbe and Gasoline,75,8.2
Kicking and Screaming,75,8.2
Must Read After My Death,75,7.4
Baadasssss!,75,8.4
Trainwreck,75,5.6
Harold and Lillian: A Hollywood Love Story,75,8.1
Guerrilla: The Taking of Patty Hearst,75,8.1
In This World,75,8.1
Secret Ballot,75,7.4
About a Boy,75,7.4
The Believer,75,8.8
The Specialist,75,7.2
The Jaundiced Eye,75,7.2
This Film Is Not Yet Rated,75,7.2
"10,000 km",75,7.6
Roxanne Roxanne,75,7.3
Peace Officer,75,7.3
Bastard Out of Carolina,75,7.3
Point Blank,75,7.6
Ingrid Bergman in Her Own Words,75,8.6
Grace Jones: Bloodlight and Bami,75,7.2
Get Me Roger Stone,75,8.4
Plot for Peace,75,7.4
Billy the Kid,75,7.4
Okja,75,7.4
National Bird,75,7.4
The Great Flood,75,7.4
Omar,75,7.4
mother!,75,6.9
Mission: Impossible - Rogue Nation,75,7.8
In the Last Days of the City,75,8.5
The Purple Rose of Cairo,75,8.5
S21: The Khmer Rouge Death Machine,75,6.1
On the Run,75,7.5
Shot in the Heart,75,7.5
Solas,75,7.5
"Life, Animated",75,8.5
Waitress,75,7.1
The Skeleton Twins,74,7.3
Prodigal Sons,74,7.2
Oklahoma City,74,7.2
Marina Abramovic: The Artist Is Present,74,7.7
Terribly Happy,74,7.4
The Bridesmaid,74,7.3
Natural Born Killers,74,7.0
Me and Earl and the Dying Girl,74,8.1
The Rabbi's Cat,74,7.6
Drunk Stoned Brilliant Dead: The Story of the National Lampoon,74,7.4
I Kill Giants,74,6.9
78/52: Hitchcock’s Shower Scene,74,8.8
Dancing in Jaffa,74,7.4
The Woodmans,74,7.4
Sicko,74,7.5
Monster,74,6.7
A Bigger Splash,74,6.8
Daddy Longlegs,74,6.9
Tabloid,74,6.9
Very Semi-Serious,74,8.0
What Maisie Knew,74,8.0
The Watermelon Woman,74,3.5
The Women's Balcony,74,3.5
Augustine,74,6.6
Janis: Little Girl Blue,74,6.5
Frankenweenie,74,7.3
Thelma,74,8.1
Yadon ilaheyya,74,6.3
Black Hawk Down,74,8.0
Code Unknown: Incomplete Tales of Several Journeys,74,6.8
For a Few Dollars More,74,5.6
Southside with You,74,5.6
Rize,74,7.3
The Ground Truth,74,6.5
Bombay Beach,74,7.8
Iron Island,74,6.4
The Stone Roses: Made of Stone,74,7.2
Humpday,74,6.8
Shakespeare Behind Bars,74,7.1
My Mother's Smile,74,7.0
Polisse,74,7.0
The Sea Inside,74,8.6
Jean-Michel Basquiat: The Radiant Child,74,8.8
The Others,74,8.8
Twelve Monkeys,74,8.9
Flushed Away,74,7.6
Awakenings,74,8.6
The Measure of a Man,74,7.3
Colette,74,9.4
Like Crazy,74,9.4
McCullin,74,9.4
Thirteen Conversations About One Thing,74,9.4
Barcelona,74,5.9
Peggy Sue Got Married,74,8.4
Duck Season,74,8.4
Inception,74,8.8
Serenity,74,8.4
The Life of Jesus,74,7.4
Computer Chess,74,7.4
Paris 05:59: Théo & Hugo,74,6.2
Tucker: The Man and His Dream,74,7.5
Casting JonBenét,74,7.2
The Last King of Scotland,74,8.1
Disobedience,74,6.7
Unrelated,74,3.3
Caucus,74,7.3
After Innocence,74,7.3
Tomboy,74,7.7
Farewell,74,7.4
The Orphanage,74,7.6
A Woman's Life,74,7.4
The Invitation,74,7.4
Cheatin',74,5.3
Welcome to Pine Hill,74,7.5
End of the Century,74,7.5
Red Lights,74,5.9
Raja,74,8.8
Ocean's Eleven,74,8.8
Scottsboro: An American Tragedy,74,8.5
Joe Gould's Secret,74,8.5
In the Shadow of Women,74,8.5
Orlando,74,8.7
Forty Shades of Blue,74,8.7
The Time That Remains,74,6.8
Mean Creek,74,8.1
Bully ,74,7.2
Mongol: The Rise of Genghis Khan,74,7.3
Kundun,74,7.5
Winnie the Pooh,74,7.5
Munich,74,8.1
Lovesong,74,6.9
Take My Eyes,74,7.3
Little Sister,74,6.1
Millions,74,8.4
My Big Night,74,8.8
The Legend of Drunken Master,74,8.8
East Is East,74,6.6
Judy Berlin,74,8.8
Edward Scissorhands,74,8.8
Dangerous Liaisons,74,7.7
Commune,74,6.8
Eat That Question: Frank Zappa in His Own Words,74,6.8
In the Line of Fire,74,8.8
Hidden Figures,74,7.5
Oldboy,74,8.7
Clear and Present Danger,74,8.5
Sand Storm,74,6.0
A Gray State,74,6.5
A Woman in Berlin,74,7.1
Higher Ground,74,6.9
Golden Door,74,7.7
Frozen,74,7.5
Stonewall Uprising,74,7.0
Bad Hair,74,7.0
Plimpton! Starring George Plimpton as Himself,74,7.4
The Town,74,7.4
The Trials of Muhammad Ali,74,6.9
Ain't Them Bodies Saints,74,6.9
Miss Hokusai,74,7.8
In Darkness,74,7.1
Cyrus,74,6.2
In the Realms of the Unreal,74,7.1
Lost in La Mancha,74,7.6
Little Otik,74,8.1
Liam,74,8.0
A Good Baby,74,4.3
Gods and Monsters,74,7.9
Ballet 422,74,6.6
Lost in Paris,74,5.0
Flame and Citron,74,8.5
After Auschwitz,74,7.0
The Russian Woodpecker,74,7.0
Sully,74,7.6
Dressed to Kill,74,7.4
Into the Abyss,74,7.4
Interstellar,74,8.4
Harry Benson: Shoot First,74,8.5
Genesis,74,8.5
Maurice,74,8.5
Bridge to Terabithia,74,7.3
The Attack,74,6.7
The Heart of the Game,74,7.8
Hollywood Shuffle,74,7.3
Happy People: A Year in the Taiga,74,7.3
Eye in the Sky,73,7.2
Kiki,73,8.1
Down in the Delta,73,8.1
Frantz,73,8.1
All About Lily Chou-Chou,73,7.5
Wordplay,73,6.9
"Like Father, Like Son",73,7.8
Most Beautiful Island,73,6.2
Queen of Katwe,73,6.2
Werewolf,73,7.7
Pop Aye,73,7.7
Time,73,7.7
A Field in England,73,6.9
I'm Not There.,73,6.7
You Don't Like the Truth: 4 Days Inside Guantanamo,73,8.1
The Proposition,73,8.1
The Bourne Supremacy,73,8.9
Derrida,73,7.9
The Man Who Wasn't There,73,7.9
Himalaya,73,8.8
Water Drops on Burning Rocks,73,5.9
The King of Comedy,73,8.3
Khodorkovsky,73,8.3
Erin Brockovich,73,8.3
Laurence Anyways,73,7.6
Abacus: Small Enough to Jail,73,7.0
Dukhtar,73,7.8
Les Destinées,73,7.8
1971,73,7.8
Hounds of Love,73,6.8
A Most Wanted Man,73,7.1
Arbitrage,73,6.9
Blue Beard,73,7.2
Somersault,73,8.0
The Princess and the Frog,73,7.3
Beltracchi: The Art of Forgery,73,8.3
Crossing the Bridge: The Sound of Istanbul,73,8.3
Can Mr. Smith Get to Washington Anymore?,73,8.1
Araya,73,8.1
The Imitation Game,73,8.1
Cuban Rafters,73,8.1
Strange Fruit,73,8.1
The Execution of Wanda Jean,73,8.1
*Corpus Callosum,73,6.8
ABC Africa,73,6.8
Urbania,73,6.3
The Dinner Game,73,7.9
Something Wild,73,8.9
School Life,73,7.7
Ai Weiwei: The Fake Case,73,7.7
Wind River,73,7.7
Free Angela & All Political Prisoners,73,7.7
Far Out Isn't Far Enough: The Tomi Ungerer Story,73,7.7
Dogtooth,73,7.7
The Wings of the Dove,73,8.7
The Raid: Redemption,73,8.2
The Cave of the Yellow Dog,73,8.4
Karl Marx City,73,7.6
Blazing Saddles,73,7.6
When the Road Bends: Tales of a Gypsy Caravan,73,7.8
The Memory of a Killer,73,8.1
Transpecos,73,5.2
'Tis Autumn: The Search for Jackie Paris,73,8.9
Meet the Parents,73,8.9
Beyond the Lights,73,6.6
The Impossible,73,7.9
Last Life in the Universe,73,8.3
Super Size Me,73,7.4
I'm Not Scared,73,7.5
Big Animal,73,8.0
After the Life,73,8.0
Divorce Iranian Style,73,8.0
"Black Cat, White Cat",73,8.0
Casino,73,8.8
Le Week-End,73,6.8
Heading South,73,7.1
Exiled,73,5.9
Gilbert,73,8.0
What's Eating Gilbert Grape,73,8.0
Jim: The James Foley Story,73,6.7
"Something, Anything",73,8.3
I'm Glad My Mother Is Alive,73,8.3
Kung Fu Panda,73,8.3
Cold Mountain,73,5.6
Me and Orson Welles,73,7.5
For the Bible Tells Me So,73,8.4
Rocket Science,73,6.9
Working Girl,73,8.5
The Pirates! Band of Misfits,73,7.0
The Price of Sugar,73,8.0
Harlan: In the Shadow of Jew Suess,73,7.8
Uncle Howard,73,7.8
China Blue,73,7.8
Bill Nye: Science Guy,73,7.8
The Forgiveness of Blood,73,6.5
Keep the Change,73,7.4
Indie Game: The Movie,73,8.6
Obscene,73,3.5
Declaration of War,73,3.5
All Things Must Pass,73,7.4
The Clan,73,7.6
Kill Zone 2,73,6.4
The Corporation,73,8.2
L.I.E.,73,6.2
Our Lady of the Assassins,73,7.2
Titanic Town,73,6.2
Space Cowboys,73,6.2
Beyond the Mat,73,7.9
Wonder Boys,73,8.0
Not One Less,73,7.7
Spider-Man: Homecoming,73,7.6
Prince Avalanche,73,6.3
The Grandmaster,73,6.7
The Scandal,73,7.6
Mr. Roosevelt,73,7.6
The Ivory Game,73,7.6
Audrie & Daisy,73,5.6
Little Feet,73,6.8
The Killing of a Sacred Deer,73,6.8
Results,73,5.3
Cars,73,7.3
Appropriate Behavior,73,7.2
Witching and Bitching,73,5.5
Spider-Man,73,8.6
Zombieland,73,8.6
Alias Betty,73,5.4
Red Satin,73,5.4
The Son's Room,73,7.6
Julieta,73,6.9
The Lookout,73,8.7
Whores' Glory,73,8.2
Big,73,8.1
Planet of Snail,73,7.8
The Hangover,73,7.8
The Square,73,7.2
The Club,73,7.7
The Girl Cut in Two,73,6.3
Journey's End,73,5.2
Breakdown,73,8.7
Richard Linklater: Dream Is Destiny,73,5.9
A Borrowed Identity,73,5.9
Mea Maxima Culpa: Silence in the House of God,73,7.8
Battle of the Sexes,73,6.3
River's Edge,73,7.9
Mission: Impossible - Ghost Protocol,73,7.9
Cold in July,73,7.3
Palio,73,6.0
Layer Cake,73,8.7
Ray,73,8.7
The Company,73,6.9
The Widow of Saint-Pierre,73,8.5
Heathers,73,4.0
Mask,73,9.1
Mr. Smith Goes to Washington,73,9.1
Gonzo: The Life and Work of Dr. Hunter S. Thompson,73,7.6
Mr. & Mrs. Bridge,73,7.5
Three Monkeys,73,7.5
The Long Walk Home,73,8.1
The Camden 28,73,8.1
The 40 Year Old Virgin,73,8.1
In This Corner of the World,73,8.8
